GenePublicName,SequenceNameGene,SequenceNameTranscript,EF,OP50,Ratio_EFvsOP50,log2_Ratio_EFvsOP50,Infection_upregulated,Infection_downregulated
rfp-1,R05D3.4,R05D3.4b,"1,04281","0,659806",1.580479716765,0.66036252040,,
R05D3.5,R05D3.5,R05D3.5,nan,nan,,,,
R05D3.6,R05D3.6,R05D3.6,nan,nan,,,,
unc-116,R05D3.7,R05D3.7,"3,63709","1,99654",1.821696535006,0.86528264964,,
R05D3.8,R05D3.8,R05D3.8,"0,982556","0,656731",1.496131597260,0.58123707788,,
R05D3.9,R05D3.9,R05D3.9,"0,265579","0,173046",1.534730649654,0.61798548002,,
R05D7.1,R05D7.1,R05D7.1.1,"1,59113","2,41152",0.659803775212,-0.59989106226,,
R05D7.1,R05D7.1,R05D7.1.2,"1,84528","1,28703",1.433750573025,0.51979406284,,
R05D7.2,R05D7.2,R05D7.2,"0,006442","0,003246",1.984577942083,0.98883222369,,
R05D7.3,R05D7.3,R05D7.3,"0,108934","0,041124",2.648915475148,1.40540180915,,
R05D7.4,R05D7.4,R05D7.4,"0,381251","0,375112",1.016365778754,0.02341970548,,
R05D7.5,R05D7.5,R05D7.5,"0,548282","0,399118",1.373734083654,0.45810276593,,
dhs-15,R05D8.10,R05D8.10,"0,098667","0,004149",23.780983369487,4.57173646821,1,
R05D8.11,R05D8.11,R05D8.11,"0,012644","0,009448",1.338283234547,0.42038348058,,
srj-18,R05D8.2,R05D8.2,"0,000663","0,00021",3.156728571429,1.65843021710,,
srh-56,R05D8.3,R05D8.3,"0,00027",0,,,,
srx-26,R05D8.4,R05D8.4,0,0,,,,
srx-28,R05D8.5,R05D8.5,0,"0,000467",0.000000000000,,,
srg-58,R05D8.6,R05D8.6,0,"0,001683",0.000000000000,,,
R05D8.7,R05D8.7,R05D8.7,"0,062192","0,00246",25.281219512195,4.65999415262,1,
dhs-14,R05D8.8,R05D8.8,"0,329168","0,271519",1.212320316442,0.27777093469,,
R05D8.9,R05D8.9,R05D8.9,"0,003584",0,,,,
sgt-1,R05F9.10,R05F9.10,"3,29879","2,35586",1.400248741436,0.48568313157,,
R05F9.11,R05F9.11,R05F9.11,"0,175544","0,10143",1.730691117027,0.79134826445,,
R05F9.12,R05F9.12,R05F9.12.1,"3,08644","0,647098",4.769663945801,2.25388762246,1,
R05F9.12,R05F9.12,R05F9.12.2,"3,10498","0,647472",4.795543282181,2.26169426594,1,
msp-31,R05F9.13,R05F9.13.1,"0,123583","0,083583",1.478566215618,0.56419885408,,
msp-31,R05F9.13,R05F9.13.2,"0,128429","0,086861",1.478557695629,0.56419054077,,
R05F9.1,R05F9.1,R05F9.1a,"3,29183","1,71987",1.913999313902,0.93659031267,,
R05F9.1,R05F9.1,R05F9.1b,"3,04999","1,69466",1.799765144631,0.84780865834,,
R05F9.1,R05F9.1,R05F9.1c.1,"3,18243","1,67516",1.899776737744,0.92582988262,,
R05F9.1,R05F9.1,R05F9.1c.2,"3,25541","1,52501",2.134681084058,1.09402055096,,
R05F9.1,R05F9.1,R05F9.1c.3,"3,25548","1,52611",2.133188302285,1.09301132188,,
R05F9.1,R05F9.1,R05F9.1d,"1,2085","0,779229",1.550891971423,0.63309819784,,
msp-32,R05F9.3,R05F9.3,0,0,,,,
gst-9,R05F9.5,R05F9.5,"0,039642","0,007459",5.314626625553,2.40996834004,1,
R05F9.6,R05F9.6,R05F9.6,"2,54074","0,805153",3.155598997954,1.65791388456,,
R05F9.7,R05F9.7,R05F9.7,"0,002642",0,,,,
msp-33,R05F9.8,R05F9.8,"0,124945","0,059121",2.113377649228,1.07955059216,,
R05F9.9,R05F9.9,R05F9.9,"0,636321","0,371068",1.714836633717,0.77807114261,,
R05G6.1,R05G6.1,R05G6.1,"0,041757","0,051231",0.815063145361,-0.29501626135,,
R05G6.10,R05G6.10,R05G6.10.1,"0,294431","0,211266",1.393650658412,0.47886897115,,
R05G6.10,R05G6.10,R05G6.10.2,"0,291749","0,19347",1.507980565462,0.59261783557,,
R05G6.11,R05G6.11,R05G6.11,"0,060679","0,048746",1.244793418947,0.31590633813,,
R05G6.12,R05G6.12,R05G6.12,"0,026416","0,01169",2.259726261762,1.17614801834,,
R05G6.4,R05G6.4,R05G6.4,"0,52079","0,493585",1.055117153074,0.07740319493,,
R05G6.5,R05G6.5,R05G6.5,"0,092647","0,036551",2.534732291866,1.34183338368,,
glt-6,R05G6.6,R05G6.6,"6,22505","5,21405",1.193899176264,0.25568100742,,
R05G6.7,R05G6.7,R05G6.7.1,"35,1773","24,4005",1.441663080675,0.52773404347,,
R05G6.7,R05G6.7,R05G6.7.2,"26,2512","18,3106",1.433661376470,0.51970430704,,
plc-4,R05G6.8,R05G6.8,"0,609604","0,312808",1.948812050843,0.96259495956,,
R05G6.9,R05G6.9,R05G6.9,"0,009192","0,002692",3.414721396731,1.77176787546,1,
R05G9.1,R05G9.1,R05G9.1,"0,000181",0,,,,
R05G9.2,R05G9.2,R05G9.2a,"0,398037","0,129667",3.069686196179,1.61809118121,,
R05G9.2,R05G9.2,R05G9.2b,"0,982364","0,752729",1.305069952134,0.38412713775,,
R05G9.3,R05G9.3,R05G9.3,"0,352929","0,291539",1.210572170447,0.27568909077,,
R05G9R.1,R05G9R.1,R05G9R.1,"0,061833","0,031588",1.957471191592,0.96899107531,,
R05H10.1,R05H10.1,R05H10.1,"0,172212","0,13221",1.302564102564,0.38135437302,,
R05H10.2,R05H10.2,R05H10.2,"0,596755","0,429303",1.390055508580,0.47514249471,,
R05H10.3,R05H10.3,R05H10.3a.1,"0,654249","0,357399",1.830584304937,0.87230421642,,
R05H10.3,R05H10.3,R05H10.3a.2,"0,715397","0,399249",1.791856710975,0.84145527432,,
R05H10.3,R05H10.3,R05H10.3b,"0,750827","0,406033",1.849177283620,0.88688354488,,
R05H10.5,R05H10.5,R05H10.5,"1,27598","3,00673",0.424374652862,-1.23658960565,,
cdh-7,R05H10.6,R05H10.6,"0,016644","0,0058",2.869586206897,1.52084271589,,
R05H10.7,R05H10.7,R05H10.7,"0,036488","0,023895",1.527014019669,0.61071330772,,
R05H11.1,R05H11.1,R05H11.1,"0,164671","0,116093",1.418440388309,0.50430552086,,
R05H11.2,R05H11.2,R05H11.2,"0,088371","0,078035",1.132455949254,0.17945493281,,
srd-2,R05H5.1,R05H5.1,0,"0,001459",0.000000000000,,,
cdc-25.4,R05H5.2,R05H5.2,"0,013934",0,,,,
R05H5.3,R05H5.3,R05H5.3,"4,15232","8,29549",0.500551504492,-0.99840957138,,
R05H5.4,R05H5.4,R05H5.4,"0,232443","0,122143",1.903039879486,0.92830579458,,
R05H5.5,R05H5.5,R05H5.5,"1,12052","0,929074",1.206061088783,0.27030298373,,
srb-6,R05H5.6,R05H5.6,"0,000733","0,00036",2.036922222222,1.02639089353,,
R05H5.7,R05H5.7,R05H5.7,"0,023034","0,009433",2.441810664688,1.28795133968,,
R06A10.1,R06A10.1,R06A10.1,"0,107619","0,148845",0.723027310289,-0.46787795300,,
gsa-1,R06A10.2,R06A10.2.1,"1,0209","0,698714",1.461112844454,0.54706760446,,
gsa-1,R06A10.2,R06A10.2.2,"1,28032","0,749184",1.708952673842,0.77311244490,,
R06A10.3,R06A10.3,R06A10.3,"0,003222","0,000463",6.959611231102,2.79900671834,1,
R06A10.4,R06A10.4,R06A10.4,"0,313187","0,14302",2.189812613620,1.13080742098,,
R06A10.5,R06A10.5,R06A10.5,"0,016072","0,008515",1.887457428068,0.91644410457,,
acr-20,R06A4.10,R06A4.10a,"0,061005","0,005492",11.107993445011,3.47352632580,1,
acr-20,R06A4.10,R06A4.10b,"0,059931","0,005599",10.703964993749,3.42007339780,1,
R06A4.2,R06A4.2,R06A4.2.1,"0,494701","0,371204",1.332693074428,0.41434455913,,
R06A4.2,R06A4.2,R06A4.2.2,"0,522499","0,360382",1.449847661648,0.53590132139,,
imb-2,R06A4.4,R06A4.4a,"1,52892","0,81673",1.872001763129,0.90458179371,,
imb-2,R06A4.4,R06A4.4b,"1,71974","0,865152",1.987789428910,0.99116493700,,
sdz-26,R06A4.6,R06A4.6,"0,022941","0,095766",0.239554748032,-2.06157268658,,1
mes-2,R06A4.7,R06A4.7,"0,890786","0,452057",1.970516992326,0.97857419030,,
R06A4.8,R06A4.8,R06A4.8,"0,448647","0,308746",1.453126518238,0.53916031845,,
R06A4.9,R06A4.9,R06A4.9.1,"1,26552","0,98426",1.285757828216,0.36261893743,,
R06A4.9,R06A4.9,R06A4.9.2,"1,26729","0,991214",1.278523103992,0.35447823153,,
R06B10.1,R06B10.1,R06B10.1,"0,004091","0,001227",3.334107579462,1.73730065557,1,
R06B10.2,R06B10.2,R06B10.2,"0,013589","0,004967",2.735957318301,1.45204572395,,
R06B10.3,R06B10.3,R06B10.3,"0,821327","2,10276",0.390594742148,-1.35625556586,,
trp-2,R06B10.4,R06B10.4a,"0,196912","0,127935",1.539156602962,0.62214002752,,
trp-2,R06B10.4,R06B10.4b,"0,170513","0,109451",1.557893486583,0.63959659949,,
R06B10.5,R06B10.5,R06B10.5.1,"0,218722","0,178842",1.222990125362,0.29041275534,,
R06B10.5,R06B10.5,R06B10.5.2,"0,219762","0,154608",1.421414157094,0.50732697353,,
R06B10.7,R06B10.7,R06B10.7,0,"0,002105",0.000000000000,,,
R06B9.1,R06B9.1,R06B9.1,"0,054434","0,075842",0.717731599905,-0.47848365457,,
R06B9.2,R06B9.2,R06B9.2,"0,002345","0,000586",4.001194539249,2.00043077464,1,
R06B9.3,R06B9.3,R06B9.3,"1,34013","0,616052",2.175352080669,1.12124892001,,
R06B9.4,R06B9.4,R06B9.4,"0,97689","0,507521",1.924826755937,0.94472860186,,
R06B9.5,R06B9.5,R06B9.5,"2,8725","2,46648",1.164615160066,0.21985330390,,
mig-14,R06B9.6,R06B9.6,"0,902511","0,558488",1.615989958603,0.69241823354,,
hda-3,R06C1.1,R06C1.1.1,"0,682189","0,391092",1.744318472380,0.80266346705,,
hda-3,R06C1.1,R06C1.1.2,"0,738579","0,429333",1.720294037495,0.78265517550,,
R06C1.2,R06C1.2,R06C1.2,"0,63399","0,254549",2.490640308939,1.31651668678,,
wve-1,R06C1.3,R06C1.3,"0,802827","0,745568",1.076799165200,0.10674919660,,
R06C1.4,R06C1.4,R06C1.4,"5,20602","8,48386",0.613638131699,-0.70453995966,,
R06C1.6,R06C1.6,R06C1.6,"0,641426","0,533219",1.202931628468,0.26655464578,,
R06C7.1,R06C7.1,R06C7.1,"4,87763","2,14792",2.270862043279,1.18324006381,,
let-75,R06C7.10,R06C7.10.1,"2,04566","0,066891",30.581991598272,4.93461045762,1,
let-75,R06C7.10,R06C7.10.2,"2,05458","0,066872",30.724069864816,4.94129743025,1,
R06C7.2,R06C7.2,R06C7.2,"0,169257","0,173706",0.974387758627,-0.03743208631,,
dhp-1,R06C7.3,R06C7.3.1,"0,550345","0,195331",2.817499526445,1.49441536791,,
dhp-1,R06C7.3,R06C7.3.2,"0,562601","0,194105",2.898436413281,1.53527483571,,
dhp-1,R06C7.3,R06C7.3.3,"0,560514","0,194248",2.885558667271,1.52885066323,,
cpg-3,R06C7.4,R06C7.4,"24,3042","11,9494",2.033926389610,1.02426746717,,
R06C7.5,R06C7.5,R06C7.5a,"1,40756","0,733749",1.918312665503,0.93983788418,,
R06C7.5,R06C7.5,R06C7.5b.1,"1,4036","0,708951",1.979826532440,0.98537403043,,
R06C7.5,R06C7.5,R06C7.5b.2,"1,13066","0,646748",1.748223419323,0.80588957005,,
R06C7.6,R06C7.6,R06C7.6,"0,072326","0,078601",0.920163865600,-0.12003729129,,
lin-61,R06C7.7,R06C7.7.1,"0,532533","0,323827",1.644498451334,0.71764764955,,
lin-61,R06C7.7,R06C7.7.2,"0,596692","0,354951",1.681054568095,0.74936655613,,
bub-1,R06C7.8,R06C7.8,"1,4874","0,958448",1.551883878938,0.63402061065,,
R06C7.9,R06C7.9,R06C7.9,"0,817599","0,514685",1.588542506582,0.66770369453,,
cdl-1,R06F6.1,R06F6.1.1,"3,65123","2,65263",1.376456573288,0.46095909414,,
cdl-1,R06F6.1,R06F6.1.2,"3,65437","2,65016",1.378924291364,0.46354324911,,
tag-209,R06F6.11,R06F6.11.1,"4,09344","4,28526",0.955237255149,-0.06606899073,,
tag-209,R06F6.11,R06F6.11.2,"4,17088","4,36388",0.955773302657,-0.06525962513,,
R06F6.12,R06F6.12,R06F6.12,"0,877298","0,510282",1.719241517435,0.78177222750,,
R06F6.2,R06F6.2,R06F6.2,"0,461184","0,285222",1.616929970339,0.69325719666,,
R06F6.4,R06F6.4,R06F6.4,"0,533486","0,298559",1.786869596964,0.83743435252,,
npp-19,R06F6.5,R06F6.5a.1,"2,0703","1,41077",1.467496473557,0.55335703650,,
npp-19,R06F6.5,R06F6.5a.2,"2,07165","1,41152",1.467673146679,0.55353071330,,
npp-19,R06F6.5,R06F6.5b,"2,03567","1,35538",1.501918281220,0.58680631852,,
R06F6.6,R06F6.6,R06F6.6,"0,682173","0,330079",2.066696154557,1.04732629949,,
R06F6.7,R06F6.7,R06F6.7,"0,834951","0,144098",5.794327471582,2.53464122211,1,
R06F6.8,R06F6.8,R06F6.8a,"0,634888","0,300694",2.111408940651,1.07820602895,,
R06F6.8,R06F6.8,R06F6.8b.1,"0,627731","0,301419",2.082586034722,1.05837609670,,
R06F6.8,R06F6.8,R06F6.8b.2,"0,636973","0,300304",2.121093958122,1.08480852936,,
ech-4,R06F6.9,R06F6.9,"1,93202","0,847998",2.278330845120,1.18797726151,,
egl-36,R07A4.1,R07A4.1,"0,089505","0,033603",2.663592536381,1.41337340272,,
R07A4.2,R07A4.2,R07A4.2,"0,171724","0,094674",1.813845406342,0.85905150051,,
R07A4.3,R07A4.3,R07A4.3,"0,062421","0,028673",2.177002755205,1.12234323340,,
R07A4.4,R07A4.4,R07A4.4,"0,032787","0,006332",5.178063802906,2.37241274190,1,
vab-15,R07B1.1,R07B1.1,"0,086726","0,109912",0.789052150812,-0.34180743948,,
lec-8,R07B1.10,R07B1.10.1,"5,58115","11,7724",0.474087696646,-1.07677414164,,
lec-8,R07B1.10,R07B1.10.2,"7,82504","16,2097",0.482738113599,-1.05068735858,,
R07B1.11,R07B1.11,R07B1.11,"0,067482","0,041241",1.636286704978,0.71042555489,,
glo-1,R07B1.12,R07B1.12,"0,194843","0,100126",1.945978067635,0.96049545015,,
lec-7,R07B1.2,R07B1.2.1,"0,066741","0,029291",2.278549725172,1.18811585508,,
lec-7,R07B1.2,R07B1.2.2,"0,076147","0,032037",2.376858007928,1.24905572012,,
R07B1.3,R07B1.3,R07B1.3,"0,02409","0,058761",0.409967495448,-1.28641856568,,
gst-36,R07B1.4,R07B1.4,"0,961248","0,272067",3.533129707021,1.82094671392,1,
R07B1.5,R07B1.5,R07B1.5,"0,027897","0,002871",9.716718913271,3.28046923496,1,
R07B1.6,R07B1.6,R07B1.6,"0,035814","0,076221",0.469865260230,-1.08968098973,,
R07B1.7,R07B1.7,R07B1.7,"0,036814","0,075344",0.488617540879,-1.03322243905,,
R07B1.8,R07B1.8,R07B1.8,"0,076535","0,004755",16.095583596215,4.00859298212,1,
R07B1.9,R07B1.9,R07B1.9,"0,079966","0,008371",9.552693823916,3.25590762513,1,
sru-40,R07B5.3,R07B5.3,"0,043567","0,028519",1.527651740945,0.61131568940,,
sru-38,R07B5.4,R07B5.4,"0,004792","0,000388",12.350309278351,3.62647526534,1,
srsx-21,R07B5.5,R07B5.5,"0,001625",0,,,,
sru-36,R07B5.6,R07B5.6,"0,004224",0,,,,
sru-8,R07B5.7,R07B5.7,"0,080621","0,122256",0.659444117262,-0.60067768737,,
R07B5.8,R07B5.8,R07B5.8a.1,"0,705678","0,387218",1.822430775429,0.86586401519,,
R07B5.8,R07B5.8,R07B5.8a.2,"0,69406","0,351508",1.974521205776,0.98150286200,,
R07B5.8,R07B5.8,R07B5.8b.1,"0,7062","0,365837",1.930367896085,0.94887582743,,
R07B5.8,R07B5.8,R07B5.8b.2,"0,706814","0,37678",1.875932905144,0.90760822916,,
R07B5.9,R07B5.9,R07B5.9,"0,872921","0,501115",1.741957434920,0.80070937182,,
clh-6,R07B7.1,R07B7.1,"0,33947","0,212286",1.599116286519,0.67727485432,,
R07B7.10,R07B7.10,R07B7.10,"0,113158","0,059039",1.916665255170,0.93859839289,,
gana-1,R07B7.11,R07B7.11,"0,138516","0,061341",2.258130777131,1.17512904061,,
R07B7.12,R07B7.12,R07B7.12,"0,001587","0,000176",9.017159090909,3.17267297550,1,
nhr-206,R07B7.13,R07B7.13,"0,076194","0,034734",2.193657511372,1.13333830003,,
nhr-207,R07B7.14,R07B7.14,"0,011216","0,001346",8.332912332838,3.05882080217,1,
nhr-208,R07B7.15,R07B7.15,"0,058446","0,016047",3.642163644295,1.86479574480,1,
nhr-209,R07B7.16,R07B7.16,"0,049533","0,024583",2.014920880283,1.01072318969,,
R07B7.2,R07B7.2,R07B7.2,"0,64442","0,462814",1.392395217085,0.47756876349,,
pqn-53,R07B7.3,R07B7.3,"7,08819","4,82449",1.469210217038,0.55504083387,,
R07B7.4,R07B7.4,R07B7.4.1,"0,036608","0,028907",1.266388763967,0.34072036033,,
R07B7.4,R07B7.4,R07B7.4.2,"0,037135","0,029868",1.243287130039,0.31415951702,,
R07B7.5,R07B7.5,R07B7.5,"0,197248","0,103468",1.906367185990,0.93082602396,,
R07B7.6,R07B7.6,R07B7.6,"0,179673","0,072852",2.466274089936,1.30233314289,,
R07B7.7,R07B7.7,R07B7.7,"0,000401",0,,,,
R07B7.8,R07B7.8,R07B7.8,"0,082258","0,057901",1.420659401392,0.50656071445,,
R07B7.9,R07B7.9,R07B7.9,"0,057331","0,018028",3.180103172842,1.66907357197,,
R07C12.1,R07C12.1,R07C12.1,"0,160868","0,167315",0.961467889908,-0.05668941813,,
R07C12.2,R07C12.2,R07C12.2,"0,893282","0,446735",1.999579168859,0.99969640256,,
R07C12.3,R07C12.3,R07C12.3,"0,009396","0,006122",1.534769683110,0.61802217223,,
R07C12.4,R07C12.4,R07C12.4,"0,024617","0,010923",2.253648265129,1.17226236655,,
clec-43,R07C3.1,R07C3.1,"0,024964","0,002566",9.728643803585,3.28223870385,1,
R07C3.10,R07C3.10,R07C3.10,"0,001886","0,000829",2.274535585042,1.18557200573,,
R07C3.11,R07C3.11,R07C3.11,"0,026309","0,027234",0.966038775061,-0.04984699748,,
clec-44,R07C3.12,R07C3.12,"0,001916","0,000416",4.605360576923,2.20331411661,1,
R07C3.13,R07C3.13,R07C3.13,"0,009212","0,060993",0.151037332153,-2.72702290789,,1
R07C3.14,R07C3.14,R07C3.14,0,0,,,,
R07C3.2,R07C3.2,R07C3.2,"0,120895","0,204104",0.592320581664,-0.75554987783,,
R07C3.3,R07C3.3,R07C3.3,"0,00105","0,000218",4.814724770642,2.26745333008,1,
R07C3.4,R07C3.4,R07C3.4,"0,002684","0,001788",1.501079418345,0.58600030835,,
R07C3.5,R07C3.5,R07C3.5,"0,017206","0,025743",0.668375869168,-0.58126844715,,
R07C3.6,R07C3.6,R07C3.6,"0,047808","0,103801",0.460578414466,-1.11848129572,,
R07C3.7,R07C3.7,R07C3.7,"0,007879","0,025507",0.308885796056,-1.69485456394,,1
R07C3.8,R07C3.8,R07C3.8,"0,091172","0,069238",1.316795690228,0.39703151905,,
R07C3.9,R07C3.9,R07C3.9,"0,002201","0,001717",1.282085032033,0.35849194934,,
unc-7,R07D5.1,R07D5.1,"0,272845","0,072879",3.743808230080,1.90450653733,1,
R07D5.2,R07D5.2,R07D5.2,"0,034198","0,03011",1.135768847559,0.18366924645,,
R07E3.1,R07E3.1,R07E3.1a.1,"2,81705","1,75758",1.602800441516,0.68059481229,,
R07E3.1,R07E3.1,R07E3.1a.2,"2,79652","1,74652",1.601195520235,0.67914948453,,
R07E3.1,R07E3.1,R07E3.1b.1,"2,94543","1,73654",1.696148663434,0.76226262426,,
R07E3.1,R07E3.1,R07E3.1b.2,"3,06663","1,73871",1.763738633815,0.81863678559,,
R07E3.2,R07E3.2,R07E3.2,"0,295559","0,218039",1.355532725797,0.43885994370,,
cut-5,R07E3.3,R07E3.3,"0,104519","0,026856",3.891830503426,1.96044887939,1,
R07E3.4,R07E3.4,R07E3.4,"0,517512","0,139676",3.705088920072,1.88950816682,1,
acl-5,R07E3.5,R07E3.5a,"0,743683","0,387407",1.919642649720,0.94083777164,,
acl-5,R07E3.5,R07E3.5b.1,"0,777485","0,37692",2.062732144752,1.04455649281,,
acl-5,R07E3.5,R07E3.5b.2,"0,787747","0,370669",2.125203348540,1.08760089108,,
R07E3.6,R07E3.6,R07E3.6,"0,128996","0,018899",6.825546325202,2.77094452576,1,
R07E3.7,R07E3.7,R07E3.7,"0,090096","0,060462",1.490132645298,0.57544075901,,
R07E4.1,R07E4.1,R07E4.1a,"0,126549","0,058525",2.162306706536,1.11257117276,,
R07E4.1,R07E4.1,R07E4.1b,"0,133311","0,052916",2.519294731272,1.33301991226,,
R07E4.3,R07E4.3,R07E4.3,"1,65472","4,31036",0.383893688694,-1.38122125277,,
mig-23,R07E4.4,R07E4.4.1,"0,250901","0,163495",1.534609621089,0.61787170488,,
mig-23,R07E4.4,R07E4.4.2,"0,249731","0,161809",1.543369033861,0.62608306493,,
R07E4.5,R07E4.5,R07E4.5,"0,331106","0,251753",1.315201804944,0.39528418405,,
kin-2,R07E4.6,R07E4.6a,"4,06613","2,01493",2.018000625332,1.01292662150,,
kin-2,R07E4.6,R07E4.6b,"5,72074","2,25893",2.532499900395,1.34056221228,,
kin-2,R07E4.6,R07E4.6c,"5,4518","2,31823",2.351707984109,1.23370892921,,
R07E5.1,R07E5.1,R07E5.1,"0,345398","0,237608",1.453646341874,0.53967631817,,
pdcd-2,R07E5.10,R07E5.10,"1,85553","1,36359",1.360768266121,0.44442140205,,
R07E5.11,R07E5.11,R07E5.11,"0,887814","2,45973",0.360939615324,-1.47017059838,,
R07E5.13,R07E5.13,R07E5.13,"2,61197","2,38919",1.093244990980,0.12861673831,,
rnp-4,R07E5.14,R07E5.14.1,"5,12749","5,63753",0.909527754176,-0.13681043260,,
rnp-4,R07E5.14,R07E5.14.2,"4,33961","5,50527",0.788264699097,-0.34324792720,,
rnp-4,R07E5.14,R07E5.14.3,"4,59421","5,61909",0.817607477367,-0.29051970449,,
R07E5.15,R07E5.15,R07E5.15,"0,049749","0,000884",56.276696832579,5.81446574679,1,
R07E5.17,R07E5.17,R07E5.17,"0,017065","0,004181",4.081439846927,2.02907819474,1,
prdx-3,R07E5.2,R07E5.2.1,"6,34752","3,31212",1.916452302453,0.93843809213,,
prdx-3,R07E5.2,R07E5.2.2,"6,59646","3,11627",2.116780638391,1.08187177086,,
R07E5.3,R07E5.3,R07E5.3,"2,23529","2,77359",0.805919404094,-0.31129252552,,
R07E5.4,R07E5.4,R07E5.4,"0,245743","0,079978",3.072632473930,1.61947521251,,
R07E5.5,R07E5.5,R07E5.5,"0,002124","0,005841",0.363615819209,-1.45951312913,,
R07E5.6,R07E5.6,R07E5.6,"0,007738","0,000454",17.044823788546,4.09126177969,1,
R07E5.7,R07E5.7,R07E5.7.1,"2,67992","2,89119",0.926926282949,-0.10947348684,,
R07E5.7,R07E5.7,R07E5.7.2,"2,87479","3,31595",0.866958186945,-0.20596568038,,
cku-80,R07E5.8,R07E5.8.1,"0,529731","0,353369",1.499087356276,0.58408445586,,
cku-80,R07E5.8,R07E5.8.2,"0,530281","0,355542",1.491472174877,0.57673706279,,
cdc-42,R07G3.1,R07G3.1,"3,61553","2,95077",1.225283570051,0.29311567393,,
R07G3.2,R07G3.2,R07G3.2,"0,210592","0,054323",3.876663659960,1.95481557204,1,
npp-21,R07G3.3,R07G3.3a,"1,82875","0,941326",1.942738222465,0.95809151565,,
npp-21,R07G3.3,R07G3.3b,"1,80436","0,94102",1.917451276275,0.93918991834,,
npp-21,R07G3.3,R07G3.3c,"1,64272","0,889272",1.847263829290,0.88538992914,,
R07G3.5,R07G3.5,R07G3.5,"3,62145","2,5776",1.404969739292,0.49053905753,,
R07G3.6,R07G3.6,R07G3.6,"0,046274","0,023454",1.972951308945,0.98035535180,,
R07G3.7,R07G3.7,R07G3.7a,"1,03961","0,441957",2.352287665995,1.23406450104,,
R07G3.7,R07G3.7,R07G3.7b.1,"0,997463","0,498233",2.002001071788,1.00144274653,,
R07G3.7,R07G3.7,R07G3.7b.2,"1,18792","0,477693",2.486785445883,1.31428204052,,
R07G3.8,R07G3.8,R07G3.8,"0,40922","0,131523",3.111394965139,1.63756154437,,
oig-4,R07G3.9,R07G3.9,"0,137041","0,121801",1.125122125434,0.17008160606,,
prx-14,R07H5.1,R07H5.1,"1,9669","1,34516",1.462205239525,0.54814582652,,
R07H5.10,R07H5.10,R07H5.10,"0,008963","0,025111",0.356922464259,-1.48631738920,,
R07H5.11,R07H5.11,R07H5.11,"0,249056","0,078801",3.160569028312,1.66018432436,,
cpt-2,R07H5.2,R07H5.2a.1,"1,65146","0,956494",1.726576434353,0.78791420272,,
cpt-2,R07H5.2,R07H5.2a.2,"1,56399","0,934182",1.674181262324,0.74345573583,,
cpt-2,R07H5.2,R07H5.2b,"1,56399","0,934182",1.674181262324,0.74345573583,,
R07H5.3,R07H5.3,R07H5.3a,"0,433176","0,273302",1.584971935807,0.66445729561,,
R07H5.3,R07H5.3,R07H5.3b,"0,437292","0,29344",1.490226281352,0.57553141136,,
sdz-27,R07H5.4,R07H5.4,"1,57188","0,928916",1.692165922430,0.75887103638,,
fbxb-79,R07H5.7,R07H5.7,0,"0,001043",0.000000000000,,,
R07H5.8,R07H5.8,R07H5.8.1,"10,8718","6,62853",1.640152492332,0.71382995491,,
R07H5.8,R07H5.8,R07H5.8.2,"10,8812","6,62883",1.641496312321,0.71501150885,,
R07H5.9,R07H5.9,R07H5.9,"0,050294","0,025202",1.995643202920,0.99685380715,,
R08A2.1,R08A2.1,R08A2.1,"0,002972","0,000494",6.016821862348,2.58900164410,1,
R08A2.2,R08A2.2,R08A2.2,"0,00489","0,000617",7.925802269044,2.98655697576,1,
R08A2.3,R08A2.3,R08A2.3,"0,014733","0,004684",3.145409906063,1.65324803965,,
R08A2.4,R08A2.4,R08A2.4,0,"0,000437",0.000000000000,,,
R08A2.5,R08A2.5,R08A2.5,"0,038126","0,003209",11.880803988782,3.57056056330,1,
R08A2.7,R08A2.7,R08A2.7,"0,091085","0,031556",2.886462162505,1.52930231375,,
grd-1,R08B4.1,R08B4.1a,"0,035697","0,004988",7.156595829992,2.83927350550,1,
grd-1,R08B4.1,R08B4.1b,"0,034674","0,004859",7.136118542910,2.83513958104,1,
alr-1,R08B4.2,R08B4.2,"0,176263","0,075807",2.325154669094,1.21732668737,,
R08B4.3,R08B4.3,R08B4.3,"0,191587","0,321567",0.595791856751,-0.74711968984,,
R08B4.4,R08B4.4,R08B4.4,"0,021163","0,022835",0.926792204949,-0.10968218483,,
R08B4.5,R08B4.5,R08B4.5,"0,114064","0,067616",1.686938002840,0.75440695369,,
R08C7.1,R08C7.1,R08C7.1,"0,003007","0,030838",0.097506323367,-3.35836040789,,1
R08C7.10,R08C7.10,R08C7.10a,"1,45903","0,929262",1.570095409045,0.65085222916,,
R08C7.10,R08C7.10,R08C7.10b,"1,54987","0,975267",1.589175066930,0.66827806382,,
R08C7.10,R08C7.10,R08C7.10c,"1,36834","0,902282",1.516532525308,0.60077644000,,
R08C7.11,R08C7.11,R08C7.11,0,0,,,,
R08C7.12,R08C7.12,R08C7.12.1,"0,688268","0,410906",1.675001095141,0.74416203883,,
R08C7.12,R08C7.12,R08C7.12.2,"0,864089","0,391944",2.204623619701,1.14053237536,,
fbxb-75,R08C7.13,R08C7.13,"0,035406","0,067475",0.524733605039,-0.93034290874,,
