GenePublicName,SequenceNameGene,SequenceNameTranscript,DC,OP50,Ratio_DCvsOP50,log2_Ratio_DCvsOP50,Infection_upregulated,Infection_downregulated
F22H10.2,F22H10.2,F22H10.2,"1,06339","0,712885",1.491671167159,0.57692953439,,
F22H10.3,F22H10.3,F22H10.3.1,"14,3816","8,61601",1.669171693162,0.73913235981,,
F22H10.3,F22H10.3,F22H10.3.2,"15,7951","9,48769",1.664799334717,0.73534829366,,
F22H10.4,F22H10.4,F22H10.4,"0,010286","0,011979",0.858702729777,-0.21976931684,,
F22H10.5,F22H10.5,F22H10.5,"0,005855","0,004885",1.198502348014,0.26123273541,,
F22H10.6,F22H10.6,F22H10.6,"0,078647","0,12865",0.611327633113,-0.70998231389,,1
F23A7.1,F23A7.1,F23A7.1,"0,819977","0,311718",2.630508985686,1.39534197825,1,
F23A7.3,F23A7.3,F23A7.3,"0,0328","0,030414",1.078436787958,0.10894161612,,
F23A7.4,F23A7.4,F23A7.4,"2,84186","2,36588",1.201185182680,0.26445858363,,
F23A7.5,F23A7.5,F23A7.5,"0,021004","0,025354",0.828412425457,-0.27157890201,,
F23A7.7,F23A7.7,F23A7.7,"0,003924","0,003833",1.023826605550,0.03397140235,,
F23A7.8,F23A7.8,F23A7.8,"34,7242","24,5966",1.411747965166,0.49748255188,,
F23B12.1,F23B12.1,F23B12.1,"0,226057","0,270601",0.835388634927,-0.25948057845,,
F23B12.3,F23B12.3,F23B12.3.1,"0,452627","0,881328",0.513573834032,-0.96135639413,,1
F23B12.3,F23B12.3,F23B12.3.2,"0,479765","0,946444",0.506913245792,-0.98018923242,,1
F23B12.4,F23B12.4,F23B12.4,"1,07601","1,05004",1.024732391147,0.03524719912,,
F23B12.5,F23B12.5,F23B12.5,"4,73065","5,81977",0.812858583758,-0.29892371215,,
tag-114,F23B12.6,F23B12.6.1,"1,5278","1,69016",0.903938088702,-0.14570412997,,
tag-114,F23B12.6,F23B12.6.2,"1,53464","1,69203",0.906981554701,-0.14085488395,,
tag-114,F23B12.6,F23B12.6.3,"1,41276","1,59007",0.888489186011,-0.17057387787,,
F23B12.7,F23B12.7,F23B12.7.1,"0,770671","0,902575",0.853858128133,-0.22793171455,,
F23B12.7,F23B12.7,F23B12.7.2,"0,782193","0,913655",0.856114178766,-0.22412487518,,
bmk-1,F23B12.8,F23B12.8.1,"1,16713","1,29464",0.901509299883,-0.14958572045,,
bmk-1,F23B12.8,F23B12.8.2,"1,16766","1,29541",0.901382573857,-0.14978853573,,
egl-1,F23B12.9,F23B12.9,"0,047217","0,038993",1.210914238673,0.27609669177,,
F23B2.10,F23B2.10,F23B2.10,"0,000251","0,001241",0.201984961679,-2.30768021042,,1
pcp-3,F23B2.11,F23B2.11.1,"0,167171","0,500327",0.334123483242,-1.58154671154,,1
pcp-3,F23B2.11,F23B2.11.2,"0,167122","0,500326",0.334026214908,-1.58196676275,,1
pcp-2,F23B2.12,F23B2.12.1,"0,053422","0,170176",0.313924407672,-1.67151089184,,1
pcp-2,F23B2.12,F23B2.12.2,"0,053599","0,170845",0.313731159823,-1.67239926991,,1
F23B2.13,F23B2.13,F23B2.13,"15,0473","7,93859",1.895462544356,0.92254994814,1,
F23B2.3,F23B2.3,F23B2.3,"0,000782","0,000328",2.386062541210,1.25463185808,1,
daf-10,F23B2.4,F23B2.4,"0,002776","0,003133",0.886133003904,-0.17440483892,,
flp-1,F23B2.5,F23B2.5a.1,"0,155303","0,187728",0.827276698202,-0.27355814837,,
flp-1,F23B2.5,F23B2.5a.2,"0,148182","0,18445",0.803372187585,-0.31585957815,,
flp-1,F23B2.5,F23B2.5b,"0,155232","0,198785",0.780903991750,-0.35678290778,,
flp-1,F23B2.5,F23B2.5c,"0,209712","0,214789",0.976362849122,-0.03451069367,,
aly-2,F23B2.6,F23B2.6,"6,1566","5,73639",1.073253387583,0.10199072647,,
F23B2.7,F23B2.7,F23B2.7,"0,058959","0,063034",0.935357108862,-0.09641081992,,
F23B2.8,F23B2.8,F23B2.8,0,0,,,,
F23C8.1,F23C8.1,F23C8.1,"0,002516","0,001885",1.334712453455,0.41652896539,,
F23C8.11,F23C8.11,F23C8.11,0,0,,,,
F23C8.12,F23C8.12,F23C8.12,"0,000987","0,001999",0.493704883918,-1.01827917805,,1
F23C8.13,F23C8.13,F23C8.13.1,"0,56744","0,529881",1.070881952740,0.09879945527,,
F23C8.13,F23C8.13,F23C8.13.2,"1,59513","1,5264",1.045027515723,0.06354092917,,
F23C8.3,F23C8.3,F23C8.3,"0,037131","0,046069",0.805992341889,-0.31116196379,,
ubxn-1,F23C8.4,F23C8.4,"2,49354","2,76796",0.900858393907,-0.15062774852,,
F23C8.5,F23C8.5,F23C8.5.1,"6,05504","7,05397",0.858387546304,-0.22029894961,,
F23C8.5,F23C8.5,F23C8.5.2,"6,05309","7,12476",0.849585108832,-0.23516961547,,
F23C8.6,F23C8.6,F23C8.6,"4,97344","3,9091",1.272272390064,0.34740758078,,
F23C8.7,F23C8.7,F23C8.7,"0,296191","0,284232",1.042074783979,0.05945881562,,
F23C8.8,F23C8.8,F23C8.8,"0,060613","0,049038",1.236053077530,0.30574069554,,
F23C8.9,F23C8.9,F23C8.9,"0,657389","0,532054",1.235568194206,0.30517463894,,
F23D12.1,F23D12.1,F23D12.1,"0,386301","0,307721",1.255361187569,0.32810251043,,
F23D12.2,F23D12.2,F23D12.2,"0,056503","0,055714",1.014156201033,0.02027987433,,
F23D12.3,F23D12.3,F23D12.3,"0,106412","0,108287",0.982684902158,-0.02519920423,,
F23D12.4,F23D12.4,F23D12.4,"0,100182","0,061167",1.637849290792,0.71180261129,,
F23D12.5,F23D12.5,F23D12.5,"0,045441","0,058065",0.782588478429,-0.35367422441,,
F23D12.6,F23D12.6,F23D12.6.1,"0,525115","0,323055",1.625466251877,0.70085360293,,
F23D12.6,F23D12.6,F23D12.6.2,"0,529314","0,325441",1.626451491976,0.70172779543,,
F23D12.7,F23D12.7,F23D12.7,"4,28274","2,07371",2.065255026016,1.04631994244,1,
F23D12.8,F23D12.8,F23D12.8,0,0,,,,
F23F1.1,F23F1.1,F23F1.1,"0,888104","0,870827",1.019839761514,0.02834249197,,
F23F1.10,F23F1.10,F23F1.10,"3,41413","1,651",2.067916414294,1.04817787273,1,
F23F1.2,F23F1.2,F23F1.2,"0,010145","0,002439",4.159072181431,2.05626172343,1,
F23F1.3,F23F1.3,F23F1.3,"0,061111","0,061554",0.992798240256,-0.01042753661,,
F23F1.4,F23F1.4,F23F1.4,"0,102452","0,082768",1.237824371313,0.30780663232,,
F23F1.5,F23F1.5,F23F1.5,"1,29979","1,51866",0.855879525371,-0.22452035945,,
F23F1.6,F23F1.6,F23F1.6,"0,109358","0,088212",1.239717952206,0.31001193090,,
F23F1.7,F23F1.7,F23F1.7,"0,166667","0,201289",0.827998549349,-0.27229985476,,
rpt-4,F23F1.8,F23F1.8a,"4,13611","4,68458",0.882920133715,-0.17964515294,,
rpt-4,F23F1.8,F23F1.8b.1,"4,21069","5,0287",0.837331715950,-0.25612882319,,
rpt-4,F23F1.8,F23F1.8b.2,"4,23515","4,93596",0.858019513934,-0.22091763558,,
rpt-4,F23F1.8,F23F1.8b.3,"4,20727","5,02574",0.837144380728,-0.25645163173,,
F23F1.9,F23F1.9,F23F1.9,"0,809551","0,796711",1.016116257966,0.02306547612,,
srb-11,F23F12.10,F23F12.10,0,0,,,,
F23F12.12,F23F12.12,F23F12.12.1,"0,767035","0,793831",0.966244704477,-0.04953949255,,
F23F12.12,F23F12.12,F23F12.12.2,"0,771005","0,797129",0.967227387286,-0.04807299945,,
F23F12.13,F23F12.13,F23F12.13,"0,043305","0,051366",0.843069956508,-0.24627574638,,
F23F12.3,F23F12.3,F23F12.3,"0,031134","0,030929",1.006621595843,0.00952145455,,
sdz-15,F23F12.4,F23F12.4,"0,016129","0,015514",1.039641102990,0.05608557808,,
rpt-3,F23F12.6,F23F12.6.1,"4,95791","5,7005",0.869732479607,-0.20135638323,,
rpt-3,F23F12.6,F23F12.6.2,"4,8599","5,69354",0.853581427372,-0.22839930922,,
F23F12.8,F23F12.8,F23F12.8,"0,001849","0,002131",0.867611516531,-0.20487889166,,
F23F12.9,F23F12.9,F23F12.9a,"0,463505","0,419382",1.105209570272,0.14431995996,,
F23F12.9,F23F12.9,F23F12.9b,"2,71826","1,58114",1.719177302453,0.78171834073,,
F23G4.1,F23G4.1,F23G4.1,"0,013741","0,023536",0.583806359511,-0.77643816842,,1
bra-2,F23H11.1,F23H11.1,"2,59274","2,92947",0.885054293097,-0.17616213576,,
F23H11.2,F23H11.2,F23H11.2,"0,380457","0,410465",0.926892670508,-0.10952580317,,
F23H11.3,F23H11.3,F23H11.3.1,"2,78504","3,12304",0.891772119473,-0.16525299921,,
F23H11.3,F23H11.3,F23H11.3.2,"3,83803","4,27254",0.898301712798,-0.15472801022,,
F23H11.4,F23H11.4,F23H11.4a,"0,593403","0,661488",0.897072962775,-0.15670276442,,
F23H11.4,F23H11.4,F23H11.4b,"0,67609","0,765019",0.883755828287,-0.17828027050,,
F23H11.5,F23H11.5,F23H11.5.1,"22,72","14,9435",1.520393482116,0.60444474553,,
F23H11.5,F23H11.5,F23H11.5.2,"24,6479","16,1879",1.522612568647,0.60654889232,,
F23H11.5,F23H11.5,F23H11.5.3,"23,2655","15,3024",1.520382423672,0.60443425218,,
F23H11.6,F23H11.6,F23H11.6,"0,000953",0,,,,
F23H11.7,F23H11.7,F23H11.7,"0,029736","0,036898",0.805888155933,-0.31134846467,,
pef-1,F23H11.8,F23H11.8a,"0,022841","0,021893",1.043306870815,0.06116356427,,
pef-1,F23H11.8,F23H11.8b.1,"0,023413","0,022937",1.020739416663,0.02961460934,,
pef-1,F23H11.8,F23H11.8b.2,"0,027116","0,024665",1.099354959031,0.13665727796,,
F23H11.9,F23H11.9,F23H11.9a,"1,92105","1,98262",0.968945133208,-0.04551311995,,
F23H11.9,F23H11.9,F23H11.9b.1,"2,12881","2,07469",1.026085824870,0.03715140730,,
F23H11.9,F23H11.9,F23H11.9b.2,"1,92105","1,98262",0.968945133208,-0.04551311995,,
F23H11.9,F23H11.9,F23H11.9b.3,"1,94186","2,04798",0.948183087725,-0.07676243423,,
snb-2,F23H12.1,F23H12.1,"0,395507","0,412768",0.958182320335,-0.06162790070,,
F23H12.2,F23H12.2,F23H12.2.1,"4,34634","3,88241",1.119495364992,0.16284855506,,
F23H12.2,F23H12.2,F23H12.2.2,"4,34634","3,88241",1.119495364992,0.16284855506,,
F23H12.3,F23H12.3,F23H12.3,"0,144046","0,112638",1.278840178270,0.35483597616,,
sqt-3,F23H12.4,F23H12.4.1,"0,437956","0,694583",0.630530836488,-0.66536116675,,1
sqt-3,F23H12.4,F23H12.4.2,"0,432988","0,688234",0.629129046226,-0.66857212348,,1
F23H12.5,F23H12.5,F23H12.5,"0,006099","0,007975",0.764730590653,-0.38697650915,,
gcy-13,F23H12.6,F23H12.6,0,"0,000126",0.000000000000,,,
F23H12.7,F23H12.7,F23H12.7,"0,01232","0,013977",0.881421171622,-0.18209654451,,
F23H12.8,F23H12.8,F23H12.8,"0,230869","0,319344",0.722947667719,-0.46803687683,,
F23H12.9,F23H12.9,F23H12.9.1,"0,760202","0,967005",0.786140712819,-0.34714052856,,
F23H12.9,F23H12.9,F23H12.9.2,"0,79651","1,00784",0.790313938720,-0.33950224177,,
F25A2.1,F25A2.1,F25A2.1,"0,010322","0,005573",1.852124996636,0.88918146682,1,
F25B3.1,F25B3.1,F25B3.1,"1,05262","1,14601",0.918508564498,-0.12263492129,,
F25B3.2,F25B3.2,F25B3.2,"0,003197","0,000582",5.489939546279,2.45679026275,1,
F25B3.3,F25B3.3,F25B3.3,"0,015858","0,016619",0.954185520362,-0.06765830110,,
F25B3.4,F25B3.4,F25B3.4,"0,135053","0,096708",1.396499986558,0.48181555973,,
F25B3.5,F25B3.5,F25B3.5.1,"0,053337","0,045582",1.170132200727,0.22667153371,,
F25B3.5,F25B3.5,F25B3.5.2,"0,028419","0,031457",0.903419928283,-0.14653135676,,
F25B3.6,F25B3.6,F25B3.6,"1,97887","2,02523",0.977108772831,-0.03340892134,,
F25B4.1,F25B4.1,F25B4.1.1,"1,20369","1,4775",0.814680203046,-0.29569424416,,
F25B4.1,F25B4.1,F25B4.1.2,"1,16727","1,45407",0.802760527347,-0.31695841541,,
F25B4.2,F25B4.2,F25B4.2,"0,347328","0,40558",0.856373588441,-0.22368779287,,
F25B4.4,F25B4.4,F25B4.4,"0,302867","0,327584",0.924547596952,-0.11318050147,,
F25B4.5,F25B4.5,F25B4.5.1,"1,42053","1,62151",0.876053801703,-0.19090862110,,
F25B4.5,F25B4.5,F25B4.5.2,"1,34984","1,59555",0.846002945693,-0.24126540822,,
F25B4.6,F25B4.6,F25B4.6,"0,302232","0,335457",0.900956009265,-0.15047142921,,
F25B4.7,F25B4.7,F25B4.7,"0,69906","0,669939",1.043468136651,0.06138654703,,
F25B4.8,F25B4.8,F25B4.8a,"0,446432","0,212367",2.102172183060,1.07188084127,1,
F25B4.8,F25B4.8,F25B4.8b,"0,320138","0,161297",1.984773430380,0.98897432751,1,
clec-1,F25B4.9,F25B4.9,"3,97984","4,78025",0.832558966581,-0.26437563918,,
F25B5.1,F25B5.1,F25B5.1a,"0,222108","0,341458",0.650469457444,-0.62044677757,,1
F25B5.1,F25B5.1,F25B5.1b,"0,210541","0,324588",0.648640738413,-0.62450845860,,1
F25B5.2,F25B5.2,F25B5.2.1,"1,32584","1,41826",0.934835643676,-0.09721535224,,
F25B5.2,F25B5.2,F25B5.2.2,"1,3502","1,44916",0.931712164288,-0.10204376586,,
F25B5.3,F25B5.3,F25B5.3a,"2,70638","4,04172",0.669610957711,-0.57860495812,,
F25B5.3,F25B5.3,F25B5.3b,"2,8742","4,30596",0.667493427714,-0.58317446311,,
F25B5.3,F25B5.3,F25B5.3c.1,"2,827","3,98479",0.709447674783,-0.49523181245,,
F25B5.3,F25B5.3,F25B5.3c.2,"2,75151","3,98722",0.690082312990,-0.53515963813,,
F25B5.3,F25B5.3,F25B5.3c.3,"2,7284","4,01432",0.679666792881,-0.55710045746,,
F25B5.3,F25B5.3,F25B5.3c.4,"2,80792","3,98184",0.705181524120,-0.50393341860,,
F25B5.3,F25B5.3,F25B5.3d,"2,7145","4,03433",0.672850262621,-0.57164261443,,
F25B5.3,F25B5.3,F25B5.3e,"2,60364","3,00569",0.866237037086,-0.20716623687,,
ubq-1,F25B5.4,F25B5.4a.1,"17,6332","18,4081",0.957904400780,-0.06204641325,,
ubq-1,F25B5.4,F25B5.4a.2,"18,8444","18,3915",1.024625506348,0.03509671085,,
ubq-1,F25B5.4,F25B5.4a.3,"17,6652","18,4456",0.957691807260,-0.06236663483,,
ubq-1,F25B5.4,F25B5.4a.4,"17,6613","18,4417",0.957682860040,-0.06238011324,,
ubq-1,F25B5.4,F25B5.4c.1,"16,9571","18,0299",0.940498838041,-0.08850193355,,
ubq-1,F25B5.4,F25B5.4c.2,"16,9522","18,0247",0.940498316199,-0.08850273403,,
F25B5.5,F25B5.5,F25B5.5,"4,14845","3,90578",1.062130995601,0.08696170875,,
F25B5.6,F25B5.6,F25B5.6a,"0,957458","1,02632",0.932903967573,-0.10019951610,,
F25B5.6,F25B5.6,F25B5.6b,"1,05946","1,2131",0.873349270464,-0.19536936200,,
F25B5.6,F25B5.6,F25B5.6c.1,"1,07089","1,19661",0.894936529028,-0.16014272816,,
F25B5.6,F25B5.6,F25B5.6c.2,"1,07376","1,22414",0.877154573823,-0.18909699539,,
F25B5.7,F25B5.7,F25B5.7a,"2,69118","2,45061",1.098167395057,0.13509798295,,
F25B5.7,F25B5.7,F25B5.7b,"1,76596","1,53654",1.149309487550,0.20076734109,,
F25B5.7,F25B5.7,F25B5.7c,"2,83236","2,55716",1.107619390261,0.14746221522,,
F25B5.7,F25B5.7,F25B5.7d,"1,87394","1,80091",1.040551721074,0.05734867664,,
F25C8.1,F25C8.1,F25C8.1,"0,00321","0,011719",0.273952964467,-1.86799987964,,1
amx-3,F25C8.2,F25C8.2,"0,016277","0,036056",0.451445957227,-1.14737480243,,1
F25C8.3,F25C8.3,F25C8.3a,"0,042781","0,062726",0.682037244583,-0.55207757102,,
F25C8.3,F25C8.3,F25C8.3b,"0,043452","0,063357",0.685822605797,-0.54409263632,,
F25C8.4,F25C8.4,F25C8.4,"0,123475","0,10343",1.193802571788,0.25556426688,,
F25C8.5,F25C8.5,F25C8.5,"0,000409","0,000511",0.799410329601,-0.32299188019,,
tag-93,F25D1.1,F25D1.1a,"3,73916","3,92365",0.952980005862,-0.06948214911,,
tag-93,F25D1.1,F25D1.1b,"3,26433","3,99778",0.816535677301,-0.29241217133,,
F25D1.2,F25D1.2,F25D1.2,"0,001028","0,001492",0.689232666631,-0.53693701423,,
F25D1.3,F25D1.3,F25D1.3,0,0,,,,
F25D1.4,F25D1.4,F25D1.4,"0,000996","0,001187",0.838546544928,-0.25403722968,,
F25D1.5,F25D1.5,F25D1.5,"0,047191","0,050079",0.942340640513,-0.08567943044,,
cup-2,F25D7.1,F25D7.1.1,"3,33564","3,7605",0.887020343039,-0.17296090303,,
cup-2,F25D7.1,F25D7.1.2,"3,34606","3,92938",0.851549099349,-0.23183837844,,
tag-353,F25D7.2,F25D7.2,"2,30082","2,22423",1.034434388530,0.04884214172,,
blmp-1,F25D7.3,F25D7.3,"0,048791","0,101542",0.480504618778,-1.05737779613,,1
F25D7.4,F25D7.4,F25D7.4,"2,60662","2,74871",0.948306660215,-0.07657442645,,
F25D7.5,F25D7.5,F25D7.5,"0,001491","0,001415",1.053465962076,0.07514370083,,
F25E2.1,F25E2.1,F25E2.1,"0,007353","0,012441",0.591074600712,-0.75858786756,,1
F25E2.2,F25E2.2,F25E2.2,"0,604963","0,783279",0.772346762775,-0.37267937095,,
F25E2.3,F25E2.3,F25E2.3,"0,298798","0,167812",1.780552046338,0.83232460694,,
ifd-2,F25E2.4,F25E2.4,"0,139241","0,176037",0.790975760778,-0.33829461048,,
daf-3,F25E2.5,F25E2.5a,"0,325068","0,360189",0.902492857916,-0.14801257994,,
daf-3,F25E2.5,F25E2.5b,"0,32804","0,365747",0.896904144121,-0.15697428833,,
daf-3,F25E2.5,F25E2.5c,"0,346535","0,383594",0.903390042597,-0.14657908279,,
F25E5.1,F25E5.1,F25E5.1,"0,225511","0,234775",0.960540943457,-0.05808098421,,
F25E5.10,F25E5.10,F25E5.10,"0,037396","0,069134",0.540918302256,-0.88651738222,,1
str-28,F25E5.12,F25E5.12,0,0,,,,
srh-92,F25E5.13,F25E5.13,"0,000303",0,,,,
srh-89,F25E5.14,F25E5.14,0,0,,,,
F25E5.16,F25E5.16,F25E5.16,"0,00926","0,007408",1.249923058648,0.32183928983,,
F25E5.2,F25E5.2,F25E5.2,"0,01796","0,017623",1.019133977564,0.02734372379,,
F25E5.3,F25E5.3,F25E5.3,"0,022584","0,034707",0.650710093440,-0.61991316273,,1
F25E5.4,F25E5.4,F25E5.4,"0,04648","0,041271",1.126233023588,0.17150535956,,
F25E5.5,F25E5.5,F25E5.5,"0,101146","0,125515",0.805847906625,-0.31142052048,,
nhr-141,F25E5.6,F25E5.6a,"0,008078","0,008446",0.956377293081,-0.06434821782,,
nhr-141,F25E5.6,F25E5.6b,"0,007985","0,009833",0.812088119956,-0.30029181166,,
F25E5.7,F25E5.7,F25E5.7,"0,02577","0,045505",0.566308905356,-0.82033887813,,1
F25E5.8,F25E5.8,F25E5.8a.1,"0,88034","0,921352",0.955487153661,-0.06569161831,,
F25E5.8,F25E5.8,F25E5.8a.2,"0,883539","0,925316",0.954851099516,-0.06665231958,,
F25E5.8,F25E5.8,F25E5.8b.1,"0,411505","0,468246",0.878822243009,-0.18635671002,,
F25E5.8,F25E5.8,F25E5.8b.2,"0,500408","0,665425",0.752012623511,-0.41117121527,,
F25E5.8,F25E5.8,F25E5.8b.3,"0,567589","0,715975",0.792749746849,-0.33506258326,,
F25E5.9,F25E5.9,F25E5.9,"0,001774","0,005187",0.342011197742,-1.54788453392,,1
F25F2.1,F25F2.1,F25F2.1a,"0,121922","0,123126",0.990221399217,-0.01417696783,,
F25F2.1,F25F2.1,F25F2.1b,"0,119518","0,135422",0.882559702264,-0.18023421962,,
cdh-4,F25F2.2,F25F2.2,"0,262409","0,337798",0.776822242879,-0.36434358461,,
F25F6.1,F25F6.1,F25F6.1,0,0,,,,
F25F8.1,F25F8.1,F25F8.1,"0,061444","0,073267",0.838628357417,-0.25389648052,,
glc-2,F25F8.2,F25F8.2,"0,119432","0,178894",0.667613223473,-0.58291556432,,
F25G6.1,F25G6.1,F25G6.1,"0,034346","0,036267",0.947029271628,-0.07851907639,,
F25G6.2,F25G6.2,F25G6.2,"0,486659","0,532895",0.913236190994,-0.13094006107,,
acr-16,F25G6.3,F25G6.3a,"0,027464","0,043683",0.628699362684,-0.66955779424,,1
acr-16,F25G6.3,F25G6.3b,"0,030051","0,043571",0.689693239143,-0.53597327035,,
acr-15,F25G6.4,F25G6.4,"0,010483","0,020024",0.523514635157,-0.93369822579,,1
tag-57,F25G6.5,F25G6.5,0,0,,,,
nrs-2,F25G6.6,F25G6.6,"0,015235","0,026245",0.580485128369,-0.78466898818,,1
F25G6.7,F25G6.7,F25G6.7a,"0,002519","0,004871",0.517043530028,-0.95164234837,,1
F25G6.7,F25G6.7,F25G6.7b,"0,003603","0,005807",0.620494636359,-0.68850935533,,1
F25G6.8,F25G6.8,F25G6.8.1,"1,25424","1,24339",1.008726143849,0.01253455449,,
F25G6.8,F25G6.8,F25G6.8.2,"1,19609","1,21262",0.986368359420,-0.01980157296,,
F25G6.9,F25G6.9,F25G6.9,"0,686451","0,824469",0.832597708343,-0.26430850730,,
tli-1,F25H2.1,F25H2.1,"0,188985","0,215504",0.876944279457,-0.18944291733,,
rpa-0,F25H2.10,F25H2.10.1,"65,256","74,336",0.877851915626,-0.18795050206,,
rpa-0,F25H2.10,F25H2.10.2,"64,5476","74,3886",0.867708224110,-0.20471809184,,
tct-1,F25H2.11,F25H2.11.1,"54,7388","75,9848",0.720391446710,-0.47314704282,,
tct-1,F25H2.11,F25H2.11.2,"54,2416","75,3458",0.719902104696,-0.47412735871,,
F25H2.12,F25H2.12,F25H2.12a,"0,163171","0,130843",1.247074738427,0.31854792990,,
F25H2.12,F25H2.12,F25H2.12b,"0,163281","0,131001",1.246410332746,0.31777909851,,
bch-1,F25H2.13,F25H2.13,"0,265714","0,332383",0.799421149698,-0.32297235330,,
F25H2.2,F25H2.2,F25H2.2,"0,265967","0,282529",0.941379469010,-0.08715170594,,
F25H2.3,F25H2.3,F25H2.3,"0,001009","0,000379",2.663716954334,1.41344079026,1,
F25H2.4,F25H2.4,F25H2.4,"2,59999","2,04104",1.273855485439,0.34920161804,,
F25H2.5,F25H2.5,F25H2.5.1,"124,653","122,478",1.017758291285,0.02539497461,,
F25H2.5,F25H2.5,F25H2.5.2,"132,203","130,064",1.016445749785,0.02353321705,,
F25H2.5,F25H2.5,F25H2.5.3,"135,226","133,499",1.012936426490,0.01854363113,,
F25H2.5,F25H2.5,F25H2.5.4,"132,776","130,721",1.015720503974,0.02250347002,,
F25H2.5,F25H2.5,F25H2.5.5,"149,362","147,068",1.015598226671,0.02232978102,,
F25H2.5,F25H2.5,F25H2.5.6,"137,682","136,262",1.010421100527,0.01495667221,,
F25H2.6,F25H2.6,F25H2.6.1,"1,06599","1,08869",0.979149252772,-0.03039930674,,
F25H2.6,F25H2.6,F25H2.6.2,"1,06124","1,0829",0.979998153107,-0.02914906454,,
F25H2.6,F25H2.6,F25H2.6.3,"1,14007","1,1658",0.977929318923,-0.03219789855,,
F25H2.7,F25H2.7,F25H2.7,"0,117327","0,155445",0.754781433948,-0.40586915881,,
ubc-25,F25H2.8,F25H2.8.1,"3,73458","3,91089",0.954918189977,-0.06655095542,,
ubc-25,F25H2.8,F25H2.8.2,"4,17415","4,70899",0.886421504399,-0.17393521360,,
pas-5,F25H2.9,F25H2.9,"12,3079","12,56",0.979928343949,-0.02925183710,,
tag-15,F25H5.1,F25H5.1a,"0,515294","0,777285",0.662940877542,-0.59304788138,,1
tag-15,F25H5.1,F25H5.1b,"0,456362","0,688325",0.663003668325,-0.59291124226,,1
tag-15,F25H5.1,F25H5.1c.1,"0,514802","0,776556",0.662929653496,-0.59307230741,,1
tag-15,F25H5.1,F25H5.1c.2,"0,538067","0,823348",0.653511030573,-0.61371650750,,1
tag-15,F25H5.1,F25H5.1d.1,"0,582967","0,901236",0.646852766645,-0.62849072425,,1
tag-15,F25H5.1,F25H5.1d.2,"0,583187","0,901431",0.646956894094,-0.62825850438,,1
tag-15,F25H5.1,F25H5.1e,"0,595239","0,892589",0.666867953784,-0.58452697258,,
tag-15,F25H5.1,F25H5.1f,"0,467582","0,660302",0.708133551012,-0.49790662270,,
F25H5.2,F25H5.2,F25H5.2,"0,061058","0,069004",0.884837945351,-0.17651483952,,
F25H5.3,F25H5.3,F25H5.3a,"8,20675","11,863",0.691793812695,-0.53158598438,,
F25H5.3,F25H5.3,F25H5.3b,"8,08998","11,7419",0.688983895281,-0.53745783397,,
F25H5.3,F25H5.3,F25H5.3c.1,"7,20058","10,4305",0.690338909928,-0.53462329295,,
F25H5.3,F25H5.3,F25H5.3c.2,"8,69749","12,7647",0.681370498327,-0.55348861126,,
F25H5.3,F25H5.3,F25H5.3d,"8,68075","12,6662",0.685347618070,-0.54509216571,,
eft-2,F25H5.4,F25H5.4.1,"74,1855","85,4858",0.867810794307,-0.20454756359,,
eft-2,F25H5.4,F25H5.4.2,"74,3566","86,098",0.863627494251,-0.21151892148,,
eft-2,F25H5.4,F25H5.4.3,"74,6605","86,5776",0.862353541794,-0.21364863807,,
eft-2,F25H5.4,F25H5.4.4,"74,0375","86,636",0.854581236438,-0.22671045397,,
eft-2,F25H5.4,F25H5.4.5,"74,451","87,3535",0.852295557705,-0.23057428217,,
F25H5.5,F25H5.5,F25H5.5,"0,555796","0,564407",0.984743279229,-0.02218042926,,
F25H5.6,F25H5.6,F25H5.6.1,"4,50674","2,75905",1.633439046048,0.70791261970,,
F25H5.6,F25H5.6,F25H5.6.2,"0,527324","0,362267",1.455622510469,0.54163626702,,
F25H5.7,F25H5.7,F25H5.7,"0,105759","0,090265",1.171648843241,0.22854024209,,
F25H5.8,F25H5.8,F25H5.8,"6,16507","3,22323",1.912699372989,0.93561013705,1,
F25H8.1,F25H8.1,F25H8.1,"0,484842","0,56941",0.851481357897,-0.23195315061,,
F25H8.2,F25H8.2,F25H8.2.1,"0,879957","0,873829",1.007012813720,0.01008204101,,
F25H8.2,F25H8.2,F25H8.2.2,"0,882056","0,874551",1.008581546416,0.01232773428,,
gon-1,F25H8.3,F25H8.3,"0,070753","0,147521",0.479616461385,-1.06004691914,,1
dur-1,F25H8.5,F25H8.5a,"0,173284","0,206536",0.839001433164,-0.25325481984,,
dur-1,F25H8.5,F25H8.5b,"0,300869","0,378945",0.793964823391,-0.33285300470,,
dur-1,F25H8.5,F25H8.5c,"0,182694","0,22321",0.818484834909,-0.28897240855,,
dur-1,F25H8.5,F25H8.5d,"0,061557","0,058439",1.053356582687,0.07499390074,,
F25H8.6,F25H8.6,F25H8.6,"0,026968","0,041942",0.642969882506,-0.63717693335,,1
spe-29,F25H8.7,F25H8.7,"0,07868","0,048431",1.624575943970,0.70006318684,,
F25H9.1,F25H9.1,F25H9.1,0,"0,000713",0.000000000000,,,
F25H9.2,F25H9.2,F25H9.2,"0,087944","0,091163",0.964687466749,-0.05186647189,,
F25H9.3,F25H9.3,F25H9.3,"0,001717","0,001472",1.165781502560,0.22129741572,,
bath-39,F25H9.4,F25H9.4,"0,062565","0,060117",1.040716929347,0.05757771498,,
